,Position,Track Name,Artist,Streams,URL,Date,Region
4441,42,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,13556,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,id
4442,43,Middle,DJ Snake,13392,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-01,id
4443,44,Ruang Sendiri,Tulus,12638,https://open.spotify.com/track/3xTRHJwjjTP9dBP9aWbCi1,2017-01-01,id
4444,45,Love Me Now,John Legend,12477,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-01,id
4445,46,"i hate u, i love u (feat. olivia o'brien)",gnash,12169,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2017-01-01,id
4446,47,The Mack,Nevada,11823,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-01,id
4447,48,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,11814,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-01,id
4448,49,Lot to Learn,Luke Christopher,11630,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,2017-01-01,id
4449,50,Ride,Twenty One Pilots,10171,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01,id
4450,51,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,9939,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,id
4451,52,One Dance,Drake,9660,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01,id
4452,53,Wake Up Where You Are,State of Sound,9602,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,2017-01-01,id
4453,54,Shed a Light,Robin Schulz,9059,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-01,id
4454,55,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,8858,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-01,id
4455,56,This Is What You Came For,Calvin Harris,8799,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01,id
4456,57,The Greatest,Sia,8677,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-01,id
4457,58,Stay With Me,Chanyeol,8316,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,2017-01-01,id
4458,59,Hear Me Now,Alok,8201,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-01,id
4459,60,Toothbrush,DNCE,8078,https://open.spotify.com/track/0CNjoQozZP0mB9rKVdrKGx,2017-01-01,id
4460,61,Send My Love (To Your New Lover),Adele,7911,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017-01-01,id
4461,62,All Time Low,Jon Bellion,7672,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-01,id
4462,63,That's What I Like,Bruno Mars,7557,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-01-01,id
4463,64,Untuk Perempuan Yang Sedang Di Pelukan,Payung Teduh,7523,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8,2017-01-01,id
4464,65,Sing Me to Sleep,Alan Walker,7282,https://open.spotify.com/track/2Fjz5ZC5BvFdCqcnTZ3ilH,2017-01-01,id
4465,66,Roses,The Chainsmokers,7037,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2017-01-01,id
4466,67,No One Can Stop Us,Dipha Barus,7035,https://open.spotify.com/track/46aUJjSBFZMQdETmrNd6GI,2017-01-01,id
4467,68,Kali Kedua,Raisa,7033,https://open.spotify.com/track/66ENQUrRNrz7HlvsOUDNpi,2017-01-01,id
4468,69,Dat $tick,Rich Brian,6929,https://open.spotify.com/track/6IkCht32pbDskKd8NWzWBF,2017-01-01,id
4469,70,All I Ask,Adele,6888,https://open.spotify.com/track/1wMALZpuqAy7amQsFBWQ8m,2017-01-01,id
4470,71,Jumpshot,Dawin,6850,https://open.spotify.com/track/4izP2KMwrhAdZEtIyp8Z8w,2017-01-01,id
4471,72,Shout Out to My Ex,Little Mix,6785,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,2017-01-01,id
4472,73,Final Song,MØ,6736,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,2017-01-01,id
4473,74,Sunset Lover,Petit Biscuit,6658,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-01,id
4474,75,This Town,Niall Horan,6646,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2017-01-01,id
4475,76,Photograph,Ed Sheeran,6575,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-01,id
4476,77,Hymn For The Weekend - Seeb Remix,Coldplay,6363,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-01,id
4477,78,Love Yourself,Justin Bieber,6344,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-01,id
4478,79,Dari Mata,Jaz,6338,https://open.spotify.com/track/4xFM9ET7fPtYgbp9QyzrHl,2017-01-01,id
4479,80,Work from Home,Fifth Harmony,6173,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-01,id
4480,81,Hymn For The Weekend,Coldplay,6168,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-01,id
4481,82,You,Ten 2 Five,6161,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA,2017-01-01,id
4482,83,Untitled,Maliq & d'Essentials,6142,https://open.spotify.com/track/1i9iliTpiPLizleapSg37I,2017-01-01,id
4483,84,Now and Later,Sage The Gemini,6138,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,2017-01-01,id
4484,85,Pamit,Tulus,6111,https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6,2017-01-01,id
4485,86,Capsize,FRENSHIP,5866,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2017-01-01,id
4486,87,Chantaje,Shakira,5856,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01,id
4487,88,Cake By The Ocean,DNCE,5853,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01,id
4488,89,Ritual (feat. Wrabel),Marshmello,5846,https://open.spotify.com/track/04AYgtKFrpldRXe5y0LNGQ,2017-01-01,id
4489,90,Light,San Holo,5825,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-01,id
4490,91,"Sit Still, Look Pretty",Daya,5821,https://open.spotify.com/track/2DpCdPMg1BADE4HDnxt3Rd,2017-01-01,id
4491,92,PLAYING WITH FIRE,BLACKPINK,5790,https://open.spotify.com/track/5ANbXf5qR48a4jfFnSq80w,2017-01-01,id
4492,93,No Money,Galantis,5768,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-01,id
4493,94,Cahaya,Tulus,5752,https://open.spotify.com/track/2rGGLCSkv9ISfH64KSYFBj,2017-01-01,id
4494,95,Sorry,Justin Bieber,5672,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-01,id
4495,96,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,5664,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,2017-01-01,id
4496,97,Beautiful,Crush,5631,https://open.spotify.com/track/6mzF8HvHdVrzJNd8M1uFCS,2017-01-01,id
4497,98,The Greatest,Sia,5603,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-01,id
4498,99,Cinta Dan Rahasia,Yura Yunita,5576,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib,2017-01-01,id
4499,100,Water Under the Bridge,Adele,5575,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017-01-01,id
4500,1,Chantaje,Shakira,7707,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01,do
4501,2,Otra Vez (feat. J Balvin),Zion & Lennox,7267,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-01,do
4502,3,Dile Que Tu Me Quieres,Ozuna,7005,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-01,do
4503,4,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,6606,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2017-01-01,do
4504,5,Dema Ga Ge Gi Go Gu,El Alfa,6313,https://open.spotify.com/track/3T0h2tXX3mQh14mse20s6M,2017-01-01,do
4505,6,Safari,J Balvin,6253,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-01,do
4506,7,Soy Peor,Bad Bunny,6170,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2017-01-01,do
4507,8,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,6024,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2017-01-01,do
4508,9,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5352,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2017-01-01,do
4509,10,Let Me Love You,DJ Snake,4568,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-01,do
4510,11,Me Ama Me Odia,Ozuna,4565,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,2017-01-01,do
4511,12,Vente Pa' Ca,Ricky Martin,4489,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-01,do
4512,13,Cuatro Babys,Maluma,4463,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-01,do
4513,14,Me Llamas,Arcangel,4409,https://open.spotify.com/track/3LgtCt7CVhMvNSMGoQD9i1,2017-01-01,do
4514,15,Closer,The Chainsmokers,4329,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-01,do
4515,16,Chillax,Farruko,4312,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-01,do
4516,17,Reggaetón Lento (Bailemos),CNCO,4251,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-01,do
4517,18,Shaky Shaky,Daddy Yankee,4179,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-01,do
4518,19,Corazon De Seda (feat. Ozuna),Klasico,4145,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,2017-01-01,do
4519,20,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,4025,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,2017-01-01,do
4520,21,Starboy,The Weeknd,4007,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-01,do
4521,22,One Dance,Drake,3870,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01,do
4522,23,La Bicicleta,Carlos Vives,3688,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-01,do
4523,24,24K Magic,Bruno Mars,3673,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-01,do
4524,25,Te Vas,Ozuna,3628,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,2017-01-01,do
4525,26,Sola,Anuel Aa,3623,https://open.spotify.com/track/4Zke60QJMlW60qnXmYLdC8,2017-01-01,do
4526,27,Andas En Mi Cabeza,Chino & Nacho,3584,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-01,do
4527,28,En La Intimidad,Ozuna,3582,https://open.spotify.com/track/0QetVR4wwvyiTezQeFNdeZ,2017-01-01,do
4528,29,Privado,Rvssian,3497,https://open.spotify.com/track/11zRKpjEZwmcBBBGzB4pMn,2017-01-01,do
4529,30,Banda de Camion,DJ Tetraguy,3454,https://open.spotify.com/track/3KdtBUSn2RJz5VgcUlonYy,2017-01-01,do
4530,31,Borro Cassette,Maluma,3175,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-01,do
4531,32,Si Tu Cama Hablara,Lenny Tavárez,3063,https://open.spotify.com/track/5H18gT3kawrbg83mO0MzVd,2017-01-01,do
4532,33,Ay Mi Dios,IAmChino,2997,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-01,do
4533,34,In the Name of Love,Martin Garrix,2835,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-01,do
4534,35,Vacaciones,Wisin,2793,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-01,do
4535,36,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2784,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-01,do
4536,37,Don't Wanna Know,Maroon 5,2749,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-01,do
4537,38,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,2628,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,2017-01-01,do
4538,39,Don't Let Me Down,The Chainsmokers,2628,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01,do
4539,40,Ayer (remix) [feat. Anuel Aa & Farruko],DJ Nelson,2628,https://open.spotify.com/track/1UlTQp0mvyG3HLTfoRkgl5,2017-01-01,do
4540,41,My Way,Calvin Harris,2568,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-01,do
4541,42,Black Beatles,Rae Sremmurd,2552,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-01,do
4542,43,Voy Despues,El Nene La amenaza,2438,https://open.spotify.com/track/4TMG0DgLXLmJHmVWCSKQZ1,2017-01-01,do
4543,44,Fake Love,Drake,2417,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-01,do
4544,45,Un Polvo,Maluma,2403,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,2017-01-01,do
4545,46,Vas a Repetirlo,El Nene La amenaza,2232,https://open.spotify.com/track/0F8007eMkA3X7EO4kAETmb,2017-01-01,do
4546,47,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2173,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-01,do
4547,48,Side To Side,Ariana Grande,2140,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-01,do
4548,49,Tamo Burlao (feat. El Fother),Chimbala,2097,https://open.spotify.com/track/5d3cgVLdEPWUmyAFIJwDrk,2017-01-01,do
4549,50,7 Pollos,Bulin 47,2021,https://open.spotify.com/track/6OBOhtOzzUMHPf018Hoe3z,2017-01-01,do
4550,51,I Feel It Coming,The Weeknd,2016,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-01,do
4551,52,Treat You Better,Shawn Mendes,2002,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-01,do
4552,53,Bobo,J Balvin,1923,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-01,do
4553,54,La Gozadera,Gente De Zona,1842,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2017-01-01,do
4554,55,Corazon de Acero,Yiyo Sarante,1804,https://open.spotify.com/track/4dLBiOu6BXGaEL8ByICR6Q,2017-01-01,do
4555,56,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,1739,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,2017-01-01,do
4556,57,El Pecado,Ozuna,1701,https://open.spotify.com/track/5waUXf92wjHTSOmSQz02W4,2017-01-01,do
4557,58,Me Rehúso,Danny Ocean,1672,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-01,do
4558,59,DUELE EL CORAZON,Enrique Iglesias,1667,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-01,do
4559,60,Hasta el Amanecer,Nicky Jam,1657,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017-01-01,do
4560,61,Manicomio,Cosculluela,1650,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,2017-01-01,do
4561,62,Falsas Mentiras (feat. Ozuna),Los De La Nazza,1610,https://open.spotify.com/track/36JI0KHc591i9liHaFqDFG,2017-01-01,do
4562,63,47,Anuel Aa,1583,https://open.spotify.com/track/7KhBQ6XFeAGrQzyT28MWvP,2017-01-01,do
4563,64,Traicionera,Sebastian Yatra,1563,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-01,do
4564,65,Nunca Me Olvides,Yandel,1533,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,2017-01-01,do
4565,66,Perfect Strangers,Jonas Blue,1526,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,2017-01-01,do
4566,67,Work,Rihanna,1518,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-01,do
4567,68,Comando (Ute E' Duro),Bulin 47,1495,https://open.spotify.com/track/6zTyDGk74h4sBhDxodjJAQ,2017-01-01,do
4568,69,Heathens,Twenty One Pilots,1494,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-01,do
4569,70,DM,Mueka,1492,https://open.spotify.com/track/0YwxZXiwZDJbWhfQJMIn8u,2017-01-01,do
4570,71,Te Quiero Pa´Mi,Don Omar,1474,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2017-01-01,do
4571,72,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1473,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,do
4572,73,"Ella y Yo (feat. Farruko, Tempo, Anuel Aa, Almighty & Bryant Myers)",Pepe Quintana,1441,https://open.spotify.com/track/2rEkxxDFjrbiNjZZvzZf5q,2017-01-01,do
4573,74,Cheap Thrills,Sia,1441,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-01,do
4574,75,Si No Te Quiere Remix (feat. Arcangel & Farruko),Ozuna,1425,https://open.spotify.com/track/7gDmPRpv9oLHbTLwicn4Zl,2017-01-01,do
4575,76,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,1411,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,2017-01-01,do
4576,77,Viejo Año,Rasputin,1403,https://open.spotify.com/track/3pvVeJFCJO5N8gPhHjF268,2017-01-01,do
4577,78,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1392,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,do
4578,79,Me Contagie,Anuel Aa,1376,https://open.spotify.com/track/0lbiWiEXnTE7AibMxf1ZyL,2017-01-01,do
4579,80,35 Pa Las 12,Fuego,1373,https://open.spotify.com/track/18H4UlOn9dxEFkQ9kWBCVJ,2017-01-01,do
4580,81,Sin Maquillaje - Remix,El Nene La amenaza,1363,https://open.spotify.com/track/3SSpufCwCGOIqDWPXgOhzk,2017-01-01,do
4581,82,Amorcito Enfermito,"Héctor Acosta ""El Torito""",1361,https://open.spotify.com/track/1RcJsBhCLIirV7PPJT5A2k,2017-01-01,do
4582,83,All We Know,The Chainsmokers,1321,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-01,do
4583,84,Diez Segundos,Zacaria Ferreira,1313,https://open.spotify.com/track/2gtm9GSmficLJ2k8vyC2VE,2017-01-01,do
4584,85,Flor Pálida,Marc Anthony,1310,https://open.spotify.com/track/47TyfLrGhYHHyyQWk64d0M,2017-01-01,do
4585,86,This Is What You Came For,Calvin Harris,1300,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01,do
4586,87,Caile (feat. Zion & De La Ghetto),Revol,1297,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,2017-01-01,do
4587,88,"Clásicos del Merengue Mix, Vol. 1",Bonny Cepeda,1297,https://open.spotify.com/track/4bP5SQsOTfKg9yHKYfE8LV,2017-01-01,do
4588,89,Too Good,Drake,1275,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-01,do
4589,90,Encantadora - Remix,Yandel,1269,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,2017-01-01,do
4590,91,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1259,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-01,do
4591,92,Te Busco (feat. Nicky Jam),Cosculluela,1250,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,2017-01-01,do
4592,93,Vivir Mi Vida,Marc Anthony,1249,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ,2017-01-01,do
4593,94,Eres Mía,Romeo Santos,1242,https://open.spotify.com/track/6I86RF3odBlcuZA9Vfjzeq,2017-01-01,do
4594,95,Gyal You A Party Animal - Remix,Charly Black,1233,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-01,do
4595,96,Me Llamas (feat. Maluma) - Remix,Piso 21,1229,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-01,do
4596,97,Obsesionado,Farruko,1227,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,2017-01-01,do
4597,98,La Llamada De Mi Ex,Chiquito Team Band,1220,https://open.spotify.com/track/2iasazTj8ZwsNMBBWpp3vq,2017-01-01,do
4598,99,Ginza,J Balvin,1220,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,2017-01-01,do
4599,100,Middle,DJ Snake,1217,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-01,do
4600,1,Starboy,The Weeknd,1020,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-01,lu
4601,1,Starboy,The Weeknd,1312,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-02,lu
4602,2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1171,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-02,lu
4603,3,Let Me Love You,DJ Snake,1040,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-02,lu
4604,1,Starboy,The Weeknd,1335,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-03,lu
4605,2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1185,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-03,lu
4606,3,Closer,The Chainsmokers,1087,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-03,lu
4607,4,Call On Me - Ryan Riback Extended Remix,Starley,1070,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-03,lu
4608,5,Let Me Love You,DJ Snake,1066,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-03,lu
4609,6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1060,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-03,lu
4610,7,Say You Won't Let Go,James Arthur,1060,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-03,lu
4611,1,Starboy,The Weeknd,1394,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-04,lu
4612,2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1169,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-04,lu
4613,3,Closer,The Chainsmokers,1157,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-04,lu
4614,4,Say You Won't Let Go,James Arthur,1051,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-04,lu
4615,5,Let Me Love You,DJ Snake,1023,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-04,lu
4616,6,Call On Me - Ryan Riback Extended Remix,Starley,1003,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-04,lu
4617,1,Starboy,The Weeknd,1352,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-05,lu
4618,2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1224,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-05,lu
4619,3,Closer,The Chainsmokers,1132,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-05,lu
4620,4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1102,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-05,lu
4621,5,Let Me Love You,DJ Snake,1089,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-05,lu
4622,6,Say You Won't Let Go,James Arthur,1051,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-05,lu
4623,7,Call On Me - Ryan Riback Extended Remix,Starley,1004,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-05,lu
4624,1,Shape of You,Ed Sheeran,2259,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-06,lu
4625,2,Castle on the Hill,Ed Sheeran,1947,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-06,lu
4626,3,Starboy,The Weeknd,1385,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-06,lu
4627,4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1371,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-06,lu
4628,5,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1222,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-06,lu
4629,6,Call On Me - Ryan Riback Extended Remix,Starley,1119,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-06,lu
4630,7,Let Me Love You,DJ Snake,1088,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-06,lu
4631,8,Closer,The Chainsmokers,1082,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-06,lu
4632,9,Don't Wanna Know,Maroon 5,1042,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-06,lu
4633,10,Say You Won't Let Go,James Arthur,1040,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-06,lu
4634,11,I Feel It Coming,The Weeknd,1030,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-06,lu
4635,1,Shape of You,Ed Sheeran,2355,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-07,lu
4636,2,Castle on the Hill,Ed Sheeran,1741,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-07,lu
4637,3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1360,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-07,lu
4638,4,Starboy,The Weeknd,1339,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-07,lu
4639,5,Closer,The Chainsmokers,1208,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-07,lu
